Job,Routing_ID,Arrival,Ready Time,End,Processing Time,Deadline
2263,4,162114,162720,164268.0,393,163921
2264,9,162114,162720,164277.0,540,164252
2265,2,162184,162720,164293.0,568,165266
2266,6,162223,162720,164019.0,416,163882
2267,3,162343,162720,163974.0,655,164644
2268,1,162684,162720,164027.0,510,164677
2269,5,162786,164160,165797.0,496,166455
2270,4,162855,164160,166080.0,393,167323
2271,6,162986,164160,165122.0,416,167016
2272,8,163074,164160,165627.0,597,165453
2273,7,163129,164160,165921.0,539,166843
2274,9,163249,164160,165679.0,540,165941
2275,0,163252,164160,165955.0,395,165597
2276,5,163308,164160,165927.0,496,167079
2277,3,163372,164160,165736.0,655,165709
2278,2,163403,164160,165633.0,568,166950
2279,1,163417,164160,165657.0,510,165370
2280,8,163443,164160,166368.0,597,165287
2281,1,163461,164160,165773.0,510,166875
2282,6,163530,164160,165510.0,416,165556
2283,2,163587,164160,166030.0,568,166545
2284,5,163665,164160,166227.0,496,165579
2285,3,163727,164160,165932.0,655,165842
2286,0,163731,164160,166133.0,395,165762
2287,9,163900,164160,166113.0,540,166312
2288,7,164005,164160,166091.0,539,166609
2289,4,164084,164160,166208.0,393,166337
2290,9,164305,165600,166791.0,540,166677
2291,4,164330,165600,167166.0,393,167482
2292,7,164350,165600,166947.0,539,167520
2293,2,164361,165600,166493.0,568,167153
2294,8,164477,165600,166731.0,597,167304
2295,1,164507,165600,166780.0,510,167318
2296,3,164699,165600,166933.0,655,168615
2297,0,164719,165600,166955.0,395,168034
2298,5,164839,165600,167139.0,496,167373
2299,6,165120,165600,166919.0,416,167723
2300,8,165211,165600,167214.0,597,166845
2301,0,165222,165600,167041.0,395,167195
2302,9,165378,165600,167184.0,540,166543
2303,6,165427,165600,167070.0,416,167362
2304,3,165730,167040,168333.0,655,169768
2305,2,165835,167040,168450.0,568,169035
2306,5,165998,167040,167994.0,496,168931
2307,1,166064,167040,168316.0,510,169502
2308,7,166081,167040,168525.0,539,169909
2309,4,166107,167040,168602.0,393,169113
2310,2,166194,167040,168562.0,568,168795
2311,7,166225,167040,168699.0,539,169035
2312,6,166388,167040,168417.0,416,168271
2313,1,166538,167040,168367.0,510,168991
2314,5,166583,167040,168746.0,496,168342
2315,3,166614,167040,168448.0,655,168276
2316,9,166733,167040,168665.0,540,169179
2317,8,166852,167040,168662.0,597,168829
2318,4,166952,167040,168709.0,393,169146
2319,0,167027,167040,168786.0,395,169158
2320,8,167121,168480,169993.0,597,170843
2321,5,167204,168480,169930.0,496,170843
2322,3,167223,168480,170284.0,655,170821
2323,4,167270,168480,170581.0,393,169747
2324,9,167350,168480,170077.0,540,170715
2325,1,167414,168480,170062.0,510,170499
2326,2,167415,168480,169778.0,568,169828
2327,6,167521,168480,170036.0,416,170131
2328,7,167527,168480,170450.0,539,170086
2329,0,167562,168480,170661.0,395,170493
2330,1,167708,168480,170215.0,510,170569
2331,8,167775,168480,170596.0,597,170035
2332,9,167785,168480,170557.0,540,172062
2333,7,167928,168480,170568.0,539,170132
2334,5,167980,168480,170210.0,496,170072
2335,3,168075,168480,170436.0,655,170808
2336,6,168078,168480,170735.0,416,170573
2337,4,168197,168480,170829.0,393,171815
2338,2,168336,168480,170952.0,568,170428
2339,0,168353,168480,170842.0,395,170113
2340,8,168378,168480,171259.0,597,169804
2341,6,168405,168480,171033.0,416,170043
2342,7,168413,168480,170916.0,539,170026
2343,1,168440,168480,170392.0,510,170494
2344,2,168566,169920,171346.0,568,171161
2345,3,168591,169920,171544.0,655,171213
2346,9,168629,169920,171358.0,540,171942
2347,5,168661,169920,172153.0,496,171786
2348,4,168670,169920,172036.0,393,172076
2349,0,168800,169920,171955.0,395,173697
2350,5,168814,169920,172247.0,496,171648
2351,2,168836,169920,172047.0,568,172444
2352,1,168911,169920,171745.0,510,172055
2353,0,168950,169920,172201.0,395,172321
2354,3,168975,169920,171670.0,655,172253
2355,7,169016,169920,171946.0,539,171831
2356,8,169105,169920,171868.0,597,171995
2357,6,169172,169920,171939.0,416,172286
2358,4,169217,169920,172154.0,393,172352
2359,9,169239,169920,172119.0,540,172386
2360,4,169275,169920,172222.0,393,172753
2361,2,169296,169920,172216.0,568,171457
2362,8,169465,169920,172653.0,597,172552
2363,3,169807,169920,171949.0,655,172815
2364,6,169840,169920,172183.0,416,172167
2365,0,169928,171360,173402.0,395,172441
2366,9,170085,171360,173224.0,540,173178
2367,5,170118,171360,172524.0,496,172921
2368,1,170147,171360,173041.0,510,173983
2369,7,170182,171360,173196.0,539,174363
2370,4,170349,171360,173434.0,393,172928
2371,7,170373,171360,173339.0,539,172989
2372,6,170500,171360,173069.0,416,173539
2373,3,170513,171360,173041.0,655,172663
2374,1,170561,171360,173179.0,510,173228
2375,9,170668,171360,173354.0,540,173468
2376,2,170753,171360,173014.0,568,173237
2377,5,170816,171360,173681.0,496,173335
2378,0,170895,171360,173423.0,395,173459
2379,8,170915,171360,173274.0,597,172582
2380,1,171049,171360,173456.0,510,173538
2381,5,171068,171360,173706.0,496,173215
2382,2,171090,171360,173502.0,568,173284
2383,6,171146,171360,173469.0,416,172801
2384,9,171309,171360,173471.0,540,174539
2385,0,171668,172800,174271.0,395,174428
2386,3,171726,172800,174068.0,655,174186
2387,8,171759,172800,174085.0,597,175399
2388,7,171990,172800,174321.0,539,174995
2389,4,172004,172800,174416.0,393,175255
2390,9,172062,172800,174138.0,540,173820
2391,7,172090,172800,174462.0,539,174503
2392,8,172099,172800,174572.0,597,175397
2393,6,172107,172800,174120.0,416,173996
2394,5,172200,172800,174021.0,496,174570
2395,0,172254,172800,174429.0,395,175364
2396,3,172455,172800,174166.0,655,175276
2397,1,172745,172800,174136.0,510,174514
2398,2,172762,172800,174441.0,568,174435
2399,4,172829,174240,175865.0,393,176205
2400,2,172912,174240,175269.0,568,176348
2401,3,172933,174240,175542.0,655,176220
2402,9,173060,174240,175281.0,540,176423
2403,6,173226,174240,175324.0,416,175616
2404,1,173340,174240,175543.0,510,176952
2405,0,173435,174240,175772.0,395,175805
2406,4,173464,174240,175945.0,393,176986
2407,7,173779,174240,176001.0,539,176158
2408,5,173806,174240,175837.0,496,175830
2409,8,173850,174240,175945.0,597,176945
2410,2,174001,174240,175455.0,568,175773
2411,9,174059,174240,175967.0,540,177899
2412,0,174113,174240,175913.0,395,176158
2413,6,174142,174240,175611.0,416,175995
2414,4,174162,174240,176038.0,393,175365
2415,5,174212,174240,175992.0,496,176418
2416,3,174255,175680,177906.0,655,177833
2417,1,174358,175680,177369.0,510,177117
2418,8,174396,175680,177636.0,597,178609
2419,7,174403,175680,178119.0,539,176998
2420,3,174473,175680,177960.0,655,177701
2421,0,174551,175680,177465.0,395,177990
2422,8,174563,175680,177710.0,597,179614
2423,6,174644,175680,176892.0,416,177629
2424,1,174660,175680,177868.0,510,178702
2425,7,174714,175680,178198.0,539,177621
2426,5,174766,175680,177601.0,496,178930
2427,9,174768,175680,177384.0,540,177778
2428,4,174795,175680,178050.0,393,177747
2429,2,174832,175680,177361.0,568,177975
2430,2,174855,175680,177550.0,568,176860
2431,6,174860,175680,177911.0,416,176542
2432,0,174965,175680,178286.0,395,178254
2433,3,174987,175680,178024.0,655,177732
2434,5,175010,175680,178291.0,496,177744
2435,4,175027,175680,178114.0,393,177457
2436,8,175111,175680,178703.0,597,177506
2437,1,175204,175680,178110.0,510,177420
2438,9,175247,175680,178266.0,540,178844
2439,7,175346,175680,178385.0,539,177637
2440,4,175368,175680,178290.0,393,178105
2441,6,175383,175680,178452.0,416,177330
2442,9,175418,175680,178367.0,540,177276
2443,3,175624,175680,178067.0,655,176906
2444,8,175639,175680,178777.0,597,177780
2445,5,175686,177120,179490.0,496,179788
2446,1,175773,177120,179883.0,510,178266
2447,7,175850,177120,180034.0,539,179559
2448,0,175889,177120,180440.0,395,178505
2449,2,175896,177120,178766.0,568,178956
2450,2,176006,177120,180248.0,568,180282
2451,8,176150,177120,180302.0,597,178913
2452,1,176162,177120,179934.0,510,178950
2453,0,176229,177120,180610.0,395,178916
2454,3,176235,177120,179766.0,655,179618
2455,9,176252,177120,180173.0,540,179030
2456,6,176274,177120,179459.0,416,178855
2457,5,176299,177120,179756.0,496,178424
2458,7,176336,177120,180364.0,539,179338
2459,4,176463,177120,180497.0,393,179572
2460,9,176497,177120,180810.0,540,179068
2461,2,176598,177120,180496.0,568,178429
2462,6,176611,177120,180303.0,416,178642
2463,3,176651,177120,179872.0,655,179712
2464,0,176677,177120,180664.0,395,178842
2465,7,176697,177120,180580.0,539,178568
2466,8,176706,177120,181099.0,597,179153
2467,5,176707,177120,180326.0,496,179195
2468,4,176759,177120,180820.0,393,178842
2469,1,176781,177120,180228.0,510,178555
2470,1,176786,177120,180449.0,510,179386
2471,4,176824,177120,180964.0,393,178840
2472,3,176836,177120,180675.0,655,178823
2473,7,176902,177120,180975.0,539,179991
2474,2,177014,177120,180659.0,568,178562
2475,9,177020,177120,181025.0,540,178111
2476,0,177081,177120,180977.0,395,178752
2477,6,177082,177120,180551.0,416,179557
2478,5,177112,177120,180486.0,496,178544
2479,8,177121,178560,181878.0,597,181778
2480,0,177211,178560,181413.0,395,181932
2481,6,177259,178560,181152.0,416,180437
2482,5,177349,178560,182044.0,496,179830
2483,9,177406,178560,181503.0,540,179918
2484,7,177498,178560,181775.0,539,180769
2485,1,177513,178560,181293.0,510,180008
2486,4,177524,178560,182086.0,393,180620
2487,2,177544,178560,181185.0,568,180622
2488,8,177717,178560,182042.0,597,179917
2489,3,177905,178560,181595.0,655,180361
2490,6,177912,178560,181429.0,416,181011
2491,7,177935,178560,181930.0,539,180761
2492,1,178040,178560,181756.0,510,180100
2493,2,178079,178560,181600.0,568,180425
2494,9,178100,178560,181989.0,540,179947
2495,4,178391,178560,182185.0,393,180187
2496,8,178419,178560,182154.0,597,180129
2497,0,178566,180000,182696.0,395,182242
2498,3,178617,180000,182540.0,655,181153
2499,5,178709,180000,182573.0,496,181585
2500,1,178916,180000,182291.0,510,180999
2501,6,178966,180000,182074.0,416,181550
2502,4,178994,180000,182876.0,393,182742
2503,7,179026,180000,183439.0,539,182068
2504,2,179081,180000,182156.0,568,181963
2505,3,179105,180000,182697.0,655,182129
2506,0,179221,180000,182907.0,395,181360
2507,8,179292,180000,182805.0,597,183071
2508,5,179506,180000,183050.0,496,182829
2509,9,179582,180000,183025.0,540,182467
2510,9,179649,180000,183095.0,540,182505
2511,3,179659,180000,182880.0,655,182166
2512,0,179663,180000,183350.0,395,182615
2513,2,179709,180000,182422.0,568,182047
2514,4,179753,180000,183111.0,393,181906
2515,1,179755,180000,182731.0,510,181537
2516,5,179854,180000,183120.0,496,182631
2517,8,179939,180000,183111.0,597,182759
2518,7,179949,180000,183544.0,539,181776
2519,6,180039,181440,183424.0,416,183632
2520,2,180100,181440,183457.0,568,183578
2521,4,180174,181440,183945.0,393,182330
2522,5,180207,181440,183661.0,496,183568
2523,7,180328,181440,183773.0,539,183654
2524,0,180365,181440,183592.0,395,185192
2525,1,180869,181440,183750.0,510,182291
2526,3,181077,181440,183927.0,655,183231
2527,6,181146,181440,183512.0,416,184142
2528,9,181151,181440,183886.0,540,183565
2529,8,181282,181440,184112.0,597,183262
2530,6,181323,181440,183741.0,416,183892
2531,1,181323,181440,183922.0,510,182535
2532,7,181365,181440,183852.0,539,183832
2533,2,181385,181440,184324.0,568,183906
2534,5,181498,182880,184986.0,496,184129
2535,4,181622,182880,184929.0,393,184783
2536,9,181624,182880,184681.0,540,185349
2537,8,181674,182880,184775.0,597,185506
2538,3,181678,182880,184676.0,655,185437
2539,0,181890,182880,184654.0,395,185586
2540,7,182064,182880,184866.0,539,184108
2541,5,182103,182880,185142.0,496,184746
2542,9,182274,182880,184933.0,540,184715
2543,1,182395,182880,184428.0,510,185092
2544,0,182518,182880,184701.0,395,184139
2545,8,182591,182880,185029.0,597,185131
2546,4,182658,182880,185013.0,393,184440
2547,6,182668,182880,184477.0,416,184072
2548,3,182761,182880,184887.0,655,184531
2549,2,182861,182880,184510.0,568,184879
2550,9,182964,184320,186216.0,540,187085
2551,3,183007,184320,186092.0,655,186482
2552,0,183036,184320,186399.0,395,186037
2553,5,183102,184320,185703.0,496,186486
2554,8,183192,184320,186197.0,597,187507
2555,1,183326,184320,185847.0,510,186549
2556,7,183337,184320,186269.0,539,186084
2557,4,183485,184320,186526.0,393,185626
2558,6,183517,184320,185621.0,416,185853
2559,2,183531,184320,186151.0,568,185964
2560,0,183683,184320,186520.0,395,187223
2561,5,183727,184320,186663.0,496,186406
2562,9,183759,184320,186549.0,540,186253
2563,7,183764,184320,186424.0,539,186241
2564,1,183882,184320,186102.0,510,186320
2565,4,183911,184320,186645.0,393,185789
2566,2,183944,184320,186537.0,568,186483
2567,3,183946,184320,186216.0,655,185664
2568,8,183984,184320,186875.0,597,186398
2569,6,184143,184320,186405.0,416,185812
2570,6,184190,184320,186749.0,416,186236
2571,1,184308,184320,186227.0,510,185637
2572,0,184339,185760,187364.0,395,187366
2573,2,184524,185760,187210.0,568,188885
2574,5,184791,185760,187347.0,496,186898
2575,3,184943,185760,187059.0,655,187572
2576,7,185056,185760,187228.0,539,188000
2577,9,185110,185760,187322.0,540,187722
2578,4,185111,185760,187312.0,393,187961
2579,8,185198,185760,187207.0,597,188524
2580,3,185412,185760,187314.0,655,187492
2581,1,185477,185760,186976.0,510,187496
2582,0,185511,185760,187468.0,395,188028
2583,5,185522,185760,187428.0,496,187275
2584,4,185542,185760,187396.0,393,188933
2585,7,185735,185760,187356.0,539,188727
2586,8,185786,187200,188625.0,597,191689
2587,6,185791,187200,188119.0,416,189232
2588,9,185886,187200,188254.0,540,188980
2589,2,185899,187200,188242.0,568,188898
2590,2,186033,187200,188372.0,568,188519
2591,3,186160,187200,188708.0,655,189152
2592,7,186252,187200,188816.0,539,188845
2593,8,186298,187200,188911.0,597,189631
2594,5,186329,187200,188991.0,496,189141
2595,6,186359,187200,188476.0,416,188486
2596,9,186450,187200,188966.0,540,189568
2597,0,186452,187200,189014.0,395,189705
2598,4,186636,187200,188911.0,393,189540
2599,1,186682,187200,188765.0,510,188959
2600,0,186752,187200,189112.0,395,188703
2601,4,186775,187200,189046.0,393,188975
2602,7,186844,187200,189255.0,539,188986
2603,6,187121,187200,188988.0,416,188888
2604,9,187174,187200,189128.0,540,188899
2605,2,187462,188640,189676.0,568,191104
2606,5,187513,188640,189918.0,496,190964
2607,3,187529,188640,190259.0,655,190273
2608,1,187529,188640,190287.0,510,189884
2609,8,187531,188640,190107.0,597,190702
2610,8,187625,188640,190794.0,597,191164
2611,0,187630,188640,190728.0,395,190590
2612,5,187635,188640,190518.0,496,189664
2613,2,187886,188640,190313.0,568,190345
2614,7,187910,188640,190366.0,539,190418
2615,6,187918,188640,190454.0,416,189542
2616,3,187939,188640,190302.0,655,190394
2617,1,187978,188640,190363.0,510,191404
2618,9,188025,188640,190493.0,540,191224
2619,4,188051,188640,190405.0,393,191082
2620,4,188257,188640,190573.0,393,190496
2621,3,188352,188640,190417.0,655,190978
2622,7,188389,188640,190558.0,539,190271
2623,8,188535,188640,191211.0,597,190461
2624,9,188586,188640,190797.0,540,190013
2625,1,188745,190080,191487.0,510,192371
2626,5,188946,190080,191646.0,496,191965
2627,0,189045,190080,191607.0,395,190831
2628,6,189056,190080,191058.0,416,192630
2629,2,189181,190080,191406.0,568,191001
2630,8,189381,190080,191721.0,597,194239
2631,7,189383,190080,191536.0,539,191949
2632,5,189389,190080,192089.0,496,192145
2633,4,189714,190080,191820.0,393,191809
2634,1,189715,190080,191517.0,510,191728
2635,0,189779,190080,191668.0,395,191540
2636,3,189789,190080,191440.0,655,191681
2637,6,189857,190080,191557.0,416,191499
2638,2,189868,190080,191635.0,568,192359
2639,9,189882,190080,191621.0,540,191467
2640,4,190079,190080,191892.0,393,191586
2641,5,190317,191520,193421.0,496,194073
2642,9,190324,191520,193396.0,540,193890
2643,6,190327,191520,192747.0,416,193202
2644,2,190346,191520,193017.0,568,193025
2645,0,190360,191520,194056.0,395,193360
2646,8,190426,191520,193511.0,597,193665
2647,1,190434,191520,193280.0,510,193295
2648,7,190488,191520,193849.0,539,194134
2649,3,190522,191520,193616.0,655,192647
2650,1,190534,191520,193608.0,510,193394
2651,7,190603,191520,194166.0,539,193032
2652,3,190658,191520,193744.0,655,194604
2653,8,190700,191520,194109.0,597,193392
2654,4,190756,191520,194042.0,393,192779
2655,2,190821,191520,193736.0,568,193240
2656,0,190837,191520,194380.0,395,192885
2657,5,190849,191520,194034.0,496,193956
2658,9,190901,191520,193659.0,540,193398
2659,6,191005,191520,193394.0,416,193027
2660,2,191025,191520,194167.0,568,193473
2661,7,191064,191520,194455.0,539,193878
2662,3,191104,191520,193845.0,655,194282
2663,4,191156,191520,194443.0,393,193415
2664,1,191207,191520,193761.0,510,192474
2665,8,191241,191520,194622.0,597,193101
2666,6,191383,191520,194222.0,416,193853
2667,5,191420,191520,194190.0,496,193877
2668,9,191445,191520,194165.0,540,193203
2669,0,191569,192960,195238.0,395,196200
2670,9,191675,192960,195015.0,540,195478
2671,4,191774,192960,195652.0,393,195193
2672,2,191845,192960,194805.0,568,194831
2673,3,191857,192960,195110.0,655,194198
2674,5,191960,192960,195263.0,496,194517
2675,1,192069,192960,194761.0,510,194595
2676,8,192181,192960,195618.0,597,195784
2677,6,192198,192960,194667.0,416,193666
2678,0,192218,192960,195359.0,395,194253
2679,7,192244,192960,195287.0,539,194205
2680,9,192261,192960,195581.0,540,194567
2681,5,192296,192960,195606.0,496,194076
2682,4,192312,192960,195751.0,393,195029
2683,2,192411,192960,195245.0,568,195147
2684,1,192662,192960,194858.0,510,194395
2685,3,192789,192960,195398.0,655,195204
2686,8,192839,192960,195825.0,597,195596
2687,6,192867,192960,195579.0,416,194606
2688,7,192913,192960,195405.0,539,194713
2689,0,192935,192960,195707.0,395,194700
2690,3,193191,194400,196196.0,655,195969
2691,7,193259,194400,196180.0,539,196279
2692,5,193505,194400,196554.0,496,196159
2693,9,193632,194400,196241.0,540,196216
2694,1,193646,194400,196011.0,510,195704
2695,8,193663,194400,196209.0,597,196150
