Job,Routing_ID,Operation,Machine,Processing Time
J25-2037,6,0,M01,46
J25-2037,6,1,M00,37
J25-2037,6,2,M03,61
J25-2037,6,3,M02,13
J25-2037,6,4,M06,32
J25-2037,6,5,M05,21
J25-2037,6,6,M09,32
J25-2037,6,7,M08,89
J25-2037,6,8,M07,30
J25-2037,6,9,M04,55
J25-2038,9,0,M01,85
J25-2038,9,1,M00,13
J25-2038,9,2,M02,61
J25-2038,9,3,M06,7
J25-2038,9,4,M08,64
J25-2038,9,5,M09,76
J25-2038,9,6,M05,47
J25-2038,9,7,M03,52
J25-2038,9,8,M04,90
J25-2038,9,9,M07,45
J25-2039,8,0,M00,76
J25-2039,8,1,M01,69
J25-2039,8,2,M03,76
J25-2039,8,3,M05,51
J25-2039,8,4,M02,85
J25-2039,8,5,M09,11
J25-2039,8,6,M06,40
J25-2039,8,7,M07,89
J25-2039,8,8,M04,26
J25-2039,8,9,M08,74
J25-2040,7,0,M02,31
J25-2040,7,1,M00,86
J25-2040,7,2,M01,46
J25-2040,7,3,M05,74
J25-2040,7,4,M04,32
J25-2040,7,5,M06,88
J25-2040,7,6,M08,19
J25-2040,7,7,M09,48
J25-2040,7,8,M07,36
J25-2040,7,9,M03,79
J25-2041,6,0,M01,46
J25-2041,6,1,M00,37
J25-2041,6,2,M03,61
J25-2041,6,3,M02,13
J25-2041,6,4,M06,32
J25-2041,6,5,M05,21
J25-2041,6,6,M09,32
J25-2041,6,7,M08,89
J25-2041,6,8,M07,30
J25-2041,6,9,M04,55
J25-2042,0,0,M00,29
J25-2042,0,1,M01,78
J25-2042,0,2,M02,9
J25-2042,0,3,M03,36
J25-2042,0,4,M04,49
J25-2042,0,5,M05,11
J25-2042,0,6,M06,62
J25-2042,0,7,M07,56
J25-2042,0,8,M08,44
J25-2042,0,9,M09,21
J25-2043,1,0,M00,43
J25-2043,1,1,M02,90
J25-2043,1,2,M04,75
J25-2043,1,3,M09,11
J25-2043,1,4,M03,69
J25-2043,1,5,M01,28
J25-2043,1,6,M06,46
J25-2043,1,7,M05,46
J25-2043,1,8,M07,72
J25-2043,1,9,M08,30
J25-2044,2,0,M01,91
J25-2044,2,1,M00,85
J25-2044,2,2,M03,39
J25-2044,2,3,M02,74
J25-2044,2,4,M08,90
J25-2044,2,5,M05,10
J25-2044,2,6,M07,12
J25-2044,2,7,M06,89
J25-2044,2,8,M09,45
J25-2044,2,9,M04,33
J25-2045,9,0,M01,85
J25-2045,9,1,M00,13
J25-2045,9,2,M02,61
J25-2045,9,3,M06,7
J25-2045,9,4,M08,64
J25-2045,9,5,M09,76
J25-2045,9,6,M05,47
J25-2045,9,7,M03,52
J25-2045,9,8,M04,90
J25-2045,9,9,M07,45
J25-2046,3,0,M01,81
J25-2046,3,1,M02,95
J25-2046,3,2,M00,71
J25-2046,3,3,M04,99
J25-2046,3,4,M06,9
J25-2046,3,5,M08,52
J25-2046,3,6,M07,85
J25-2046,3,7,M03,98
J25-2046,3,8,M09,22
J25-2046,3,9,M05,43
J25-2047,4,0,M02,14
J25-2047,4,1,M00,6
J25-2047,4,2,M01,22
J25-2047,4,3,M05,61
J25-2047,4,4,M03,26
J25-2047,4,5,M04,69
J25-2047,4,6,M08,21
J25-2047,4,7,M07,49
J25-2047,4,8,M09,72
J25-2047,4,9,M06,53
J25-2048,8,0,M00,76
J25-2048,8,1,M01,69
J25-2048,8,2,M03,76
J25-2048,8,3,M05,51
J25-2048,8,4,M02,85
J25-2048,8,5,M09,11
J25-2048,8,6,M06,40
J25-2048,8,7,M07,89
J25-2048,8,8,M04,26
J25-2048,8,9,M08,74
J25-2049,5,0,M02,84
J25-2049,5,1,M01,2
J25-2049,5,2,M05,52
J25-2049,5,3,M03,95
J25-2049,5,4,M08,48
J25-2049,5,5,M09,72
J25-2049,5,6,M00,47
J25-2049,5,7,M06,65
J25-2049,5,8,M04,6
J25-2049,5,9,M07,25
J25-2050,7,0,M02,31
J25-2050,7,1,M00,86
J25-2050,7,2,M01,46
J25-2050,7,3,M05,74
J25-2050,7,4,M04,32
J25-2050,7,5,M06,88
J25-2050,7,6,M08,19
J25-2050,7,7,M09,48
J25-2050,7,8,M07,36
J25-2050,7,9,M03,79
J25-2051,3,0,M01,81
J25-2051,3,1,M02,95
J25-2051,3,2,M00,71
J25-2051,3,3,M04,99
J25-2051,3,4,M06,9
J25-2051,3,5,M08,52
J25-2051,3,6,M07,85
J25-2051,3,7,M03,98
J25-2051,3,8,M09,22
J25-2051,3,9,M05,43
J25-2052,8,0,M00,76
J25-2052,8,1,M01,69
J25-2052,8,2,M03,76
J25-2052,8,3,M05,51
J25-2052,8,4,M02,85
J25-2052,8,5,M09,11
J25-2052,8,6,M06,40
J25-2052,8,7,M07,89
J25-2052,8,8,M04,26
J25-2052,8,9,M08,74
J25-2053,6,0,M01,46
J25-2053,6,1,M00,37
J25-2053,6,2,M03,61
J25-2053,6,3,M02,13
J25-2053,6,4,M06,32
J25-2053,6,5,M05,21
J25-2053,6,6,M09,32
J25-2053,6,7,M08,89
J25-2053,6,8,M07,30
J25-2053,6,9,M04,55
J25-2054,1,0,M00,43
J25-2054,1,1,M02,90
J25-2054,1,2,M04,75
J25-2054,1,3,M09,11
J25-2054,1,4,M03,69
J25-2054,1,5,M01,28
J25-2054,1,6,M06,46
J25-2054,1,7,M05,46
J25-2054,1,8,M07,72
J25-2054,1,9,M08,30
J25-2055,4,0,M02,14
J25-2055,4,1,M00,6
J25-2055,4,2,M01,22
J25-2055,4,3,M05,61
J25-2055,4,4,M03,26
J25-2055,4,5,M04,69
J25-2055,4,6,M08,21
J25-2055,4,7,M07,49
J25-2055,4,8,M09,72
J25-2055,4,9,M06,53
J25-2056,2,0,M01,91
J25-2056,2,1,M00,85
J25-2056,2,2,M03,39
J25-2056,2,3,M02,74
J25-2056,2,4,M08,90
J25-2056,2,5,M05,10
J25-2056,2,6,M07,12
J25-2056,2,7,M06,89
J25-2056,2,8,M09,45
J25-2056,2,9,M04,33
J25-2057,9,0,M01,85
J25-2057,9,1,M00,13
J25-2057,9,2,M02,61
J25-2057,9,3,M06,7
J25-2057,9,4,M08,64
J25-2057,9,5,M09,76
J25-2057,9,6,M05,47
J25-2057,9,7,M03,52
J25-2057,9,8,M04,90
J25-2057,9,9,M07,45
J25-2058,5,0,M02,84
J25-2058,5,1,M01,2
J25-2058,5,2,M05,52
J25-2058,5,3,M03,95
J25-2058,5,4,M08,48
J25-2058,5,5,M09,72
J25-2058,5,6,M00,47
J25-2058,5,7,M06,65
J25-2058,5,8,M04,6
J25-2058,5,9,M07,25
J25-2059,0,0,M00,29
J25-2059,0,1,M01,78
J25-2059,0,2,M02,9
J25-2059,0,3,M03,36
J25-2059,0,4,M04,49
J25-2059,0,5,M05,11
J25-2059,0,6,M06,62
J25-2059,0,7,M07,56
J25-2059,0,8,M08,44
J25-2059,0,9,M09,21
J25-2060,9,0,M01,85
J25-2060,9,1,M00,13
J25-2060,9,2,M02,61
J25-2060,9,3,M06,7
J25-2060,9,4,M08,64
J25-2060,9,5,M09,76
J25-2060,9,6,M05,47
J25-2060,9,7,M03,52
J25-2060,9,8,M04,90
J25-2060,9,9,M07,45
J25-2061,8,0,M00,76
J25-2061,8,1,M01,69
J25-2061,8,2,M03,76
J25-2061,8,3,M05,51
J25-2061,8,4,M02,85
J25-2061,8,5,M09,11
J25-2061,8,6,M06,40
J25-2061,8,7,M07,89
J25-2061,8,8,M04,26
J25-2061,8,9,M08,74
J25-2062,1,0,M00,43
J25-2062,1,1,M02,90
J25-2062,1,2,M04,75
J25-2062,1,3,M09,11
J25-2062,1,4,M03,69
J25-2062,1,5,M01,28
J25-2062,1,6,M06,46
J25-2062,1,7,M05,46
J25-2062,1,8,M07,72
J25-2062,1,9,M08,30
J25-2063,5,0,M02,84
J25-2063,5,1,M01,2
J25-2063,5,2,M05,52
J25-2063,5,3,M03,95
J25-2063,5,4,M08,48
J25-2063,5,5,M09,72
J25-2063,5,6,M00,47
J25-2063,5,7,M06,65
J25-2063,5,8,M04,6
J25-2063,5,9,M07,25
J25-2064,0,0,M00,29
J25-2064,0,1,M01,78
J25-2064,0,2,M02,9
J25-2064,0,3,M03,36
J25-2064,0,4,M04,49
J25-2064,0,5,M05,11
J25-2064,0,6,M06,62
J25-2064,0,7,M07,56
J25-2064,0,8,M08,44
J25-2064,0,9,M09,21
J25-2065,3,0,M01,81
J25-2065,3,1,M02,95
J25-2065,3,2,M00,71
J25-2065,3,3,M04,99
J25-2065,3,4,M06,9
J25-2065,3,5,M08,52
J25-2065,3,6,M07,85
J25-2065,3,7,M03,98
J25-2065,3,8,M09,22
J25-2065,3,9,M05,43
J25-2066,2,0,M01,91
J25-2066,2,1,M00,85
J25-2066,2,2,M03,39
J25-2066,2,3,M02,74
J25-2066,2,4,M08,90
J25-2066,2,5,M05,10
J25-2066,2,6,M07,12
J25-2066,2,7,M06,89
J25-2066,2,8,M09,45
J25-2066,2,9,M04,33
J25-2067,6,0,M01,46
J25-2067,6,1,M00,37
J25-2067,6,2,M03,61
J25-2067,6,3,M02,13
J25-2067,6,4,M06,32
J25-2067,6,5,M05,21
J25-2067,6,6,M09,32
J25-2067,6,7,M08,89
J25-2067,6,8,M07,30
J25-2067,6,9,M04,55
J25-2068,4,0,M02,14
J25-2068,4,1,M00,6
J25-2068,4,2,M01,22
J25-2068,4,3,M05,61
J25-2068,4,4,M03,26
J25-2068,4,5,M04,69
J25-2068,4,6,M08,21
J25-2068,4,7,M07,49
J25-2068,4,8,M09,72
J25-2068,4,9,M06,53
J25-2069,7,0,M02,31
J25-2069,7,1,M00,86
J25-2069,7,2,M01,46
J25-2069,7,3,M05,74
J25-2069,7,4,M04,32
J25-2069,7,5,M06,88
J25-2069,7,6,M08,19
J25-2069,7,7,M09,48
J25-2069,7,8,M07,36
J25-2069,7,9,M03,79
J25-2070,3,0,M01,81
J25-2070,3,1,M02,95
J25-2070,3,2,M00,71
J25-2070,3,3,M04,99
J25-2070,3,4,M06,9
J25-2070,3,5,M08,52
J25-2070,3,6,M07,85
J25-2070,3,7,M03,98
J25-2070,3,8,M09,22
J25-2070,3,9,M05,43
J25-2071,8,0,M00,76
J25-2071,8,1,M01,69
J25-2071,8,2,M03,76
J25-2071,8,3,M05,51
J25-2071,8,4,M02,85
J25-2071,8,5,M09,11
J25-2071,8,6,M06,40
J25-2071,8,7,M07,89
J25-2071,8,8,M04,26
J25-2071,8,9,M08,74
J25-2072,0,0,M00,29
J25-2072,0,1,M01,78
J25-2072,0,2,M02,9
J25-2072,0,3,M03,36
J25-2072,0,4,M04,49
J25-2072,0,5,M05,11
J25-2072,0,6,M06,62
J25-2072,0,7,M07,56
J25-2072,0,8,M08,44
J25-2072,0,9,M09,21
J25-2073,7,0,M02,31
J25-2073,7,1,M00,86
J25-2073,7,2,M01,46
J25-2073,7,3,M05,74
J25-2073,7,4,M04,32
J25-2073,7,5,M06,88
J25-2073,7,6,M08,19
J25-2073,7,7,M09,48
J25-2073,7,8,M07,36
J25-2073,7,9,M03,79
J25-2074,9,0,M01,85
J25-2074,9,1,M00,13
J25-2074,9,2,M02,61
J25-2074,9,3,M06,7
J25-2074,9,4,M08,64
J25-2074,9,5,M09,76
J25-2074,9,6,M05,47
J25-2074,9,7,M03,52
J25-2074,9,8,M04,90
J25-2074,9,9,M07,45
J25-2075,4,0,M02,14
J25-2075,4,1,M00,6
J25-2075,4,2,M01,22
J25-2075,4,3,M05,61
J25-2075,4,4,M03,26
J25-2075,4,5,M04,69
J25-2075,4,6,M08,21
J25-2075,4,7,M07,49
J25-2075,4,8,M09,72
J25-2075,4,9,M06,53
J25-2076,2,0,M01,91
J25-2076,2,1,M00,85
J25-2076,2,2,M03,39
J25-2076,2,3,M02,74
J25-2076,2,4,M08,90
J25-2076,2,5,M05,10
J25-2076,2,6,M07,12
J25-2076,2,7,M06,89
J25-2076,2,8,M09,45
J25-2076,2,9,M04,33
J25-2077,1,0,M00,43
J25-2077,1,1,M02,90
J25-2077,1,2,M04,75
J25-2077,1,3,M09,11
J25-2077,1,4,M03,69
J25-2077,1,5,M01,28
J25-2077,1,6,M06,46
J25-2077,1,7,M05,46
J25-2077,1,8,M07,72
J25-2077,1,9,M08,30
J25-2078,6,0,M01,46
J25-2078,6,1,M00,37
J25-2078,6,2,M03,61
J25-2078,6,3,M02,13
J25-2078,6,4,M06,32
J25-2078,6,5,M05,21
J25-2078,6,6,M09,32
J25-2078,6,7,M08,89
J25-2078,6,8,M07,30
J25-2078,6,9,M04,55
J25-2079,5,0,M02,84
J25-2079,5,1,M01,2
J25-2079,5,2,M05,52
J25-2079,5,3,M03,95
J25-2079,5,4,M08,48
J25-2079,5,5,M09,72
J25-2079,5,6,M00,47
J25-2079,5,7,M06,65
J25-2079,5,8,M04,6
J25-2079,5,9,M07,25
J25-2080,3,0,M01,81
J25-2080,3,1,M02,95
J25-2080,3,2,M00,71
J25-2080,3,3,M04,99
J25-2080,3,4,M06,9
J25-2080,3,5,M08,52
J25-2080,3,6,M07,85
J25-2080,3,7,M03,98
J25-2080,3,8,M09,22
J25-2080,3,9,M05,43
J25-2081,8,0,M00,76
J25-2081,8,1,M01,69
J25-2081,8,2,M03,76
J25-2081,8,3,M05,51
J25-2081,8,4,M02,85
J25-2081,8,5,M09,11
J25-2081,8,6,M06,40
J25-2081,8,7,M07,89
J25-2081,8,8,M04,26
J25-2081,8,9,M08,74
J25-2082,4,0,M02,14
J25-2082,4,1,M00,6
J25-2082,4,2,M01,22
J25-2082,4,3,M05,61
J25-2082,4,4,M03,26
J25-2082,4,5,M04,69
J25-2082,4,6,M08,21
J25-2082,4,7,M07,49
J25-2082,4,8,M09,72
J25-2082,4,9,M06,53
J25-2083,0,0,M00,29
J25-2083,0,1,M01,78
J25-2083,0,2,M02,9
J25-2083,0,3,M03,36
J25-2083,0,4,M04,49
J25-2083,0,5,M05,11
J25-2083,0,6,M06,62
J25-2083,0,7,M07,56
J25-2083,0,8,M08,44
J25-2083,0,9,M09,21
J25-2084,5,0,M02,84
J25-2084,5,1,M01,2
J25-2084,5,2,M05,52
J25-2084,5,3,M03,95
J25-2084,5,4,M08,48
J25-2084,5,5,M09,72
J25-2084,5,6,M00,47
J25-2084,5,7,M06,65
J25-2084,5,8,M04,6
J25-2084,5,9,M07,25
J25-2085,7,0,M02,31
J25-2085,7,1,M00,86
J25-2085,7,2,M01,46
J25-2085,7,3,M05,74
J25-2085,7,4,M04,32
J25-2085,7,5,M06,88
J25-2085,7,6,M08,19
J25-2085,7,7,M09,48
J25-2085,7,8,M07,36
J25-2085,7,9,M03,79
J25-2086,9,0,M01,85
J25-2086,9,1,M00,13
J25-2086,9,2,M02,61
J25-2086,9,3,M06,7
J25-2086,9,4,M08,64
J25-2086,9,5,M09,76
J25-2086,9,6,M05,47
J25-2086,9,7,M03,52
J25-2086,9,8,M04,90
J25-2086,9,9,M07,45
J25-2087,6,0,M01,46
J25-2087,6,1,M00,37
J25-2087,6,2,M03,61
J25-2087,6,3,M02,13
J25-2087,6,4,M06,32
J25-2087,6,5,M05,21
J25-2087,6,6,M09,32
J25-2087,6,7,M08,89
J25-2087,6,8,M07,30
J25-2087,6,9,M04,55
J25-2088,2,0,M01,91
J25-2088,2,1,M00,85
J25-2088,2,2,M03,39
J25-2088,2,3,M02,74
J25-2088,2,4,M08,90
J25-2088,2,5,M05,10
J25-2088,2,6,M07,12
J25-2088,2,7,M06,89
J25-2088,2,8,M09,45
J25-2088,2,9,M04,33
J25-2089,1,0,M00,43
J25-2089,1,1,M02,90
J25-2089,1,2,M04,75
J25-2089,1,3,M09,11
J25-2089,1,4,M03,69
J25-2089,1,5,M01,28
J25-2089,1,6,M06,46
J25-2089,1,7,M05,46
J25-2089,1,8,M07,72
J25-2089,1,9,M08,30
J25-2090,5,0,M02,84
J25-2090,5,1,M01,2
J25-2090,5,2,M05,52
J25-2090,5,3,M03,95
J25-2090,5,4,M08,48
J25-2090,5,5,M09,72
J25-2090,5,6,M00,47
J25-2090,5,7,M06,65
J25-2090,5,8,M04,6
J25-2090,5,9,M07,25
J25-2091,2,0,M01,91
J25-2091,2,1,M00,85
J25-2091,2,2,M03,39
J25-2091,2,3,M02,74
J25-2091,2,4,M08,90
J25-2091,2,5,M05,10
J25-2091,2,6,M07,12
J25-2091,2,7,M06,89
J25-2091,2,8,M09,45
J25-2091,2,9,M04,33
J25-2092,9,0,M01,85
J25-2092,9,1,M00,13
J25-2092,9,2,M02,61
J25-2092,9,3,M06,7
J25-2092,9,4,M08,64
J25-2092,9,5,M09,76
J25-2092,9,6,M05,47
J25-2092,9,7,M03,52
J25-2092,9,8,M04,90
J25-2092,9,9,M07,45
J25-2093,7,0,M02,31
J25-2093,7,1,M00,86
J25-2093,7,2,M01,46
J25-2093,7,3,M05,74
J25-2093,7,4,M04,32
J25-2093,7,5,M06,88
J25-2093,7,6,M08,19
J25-2093,7,7,M09,48
J25-2093,7,8,M07,36
J25-2093,7,9,M03,79
J25-2094,6,0,M01,46
J25-2094,6,1,M00,37
J25-2094,6,2,M03,61
J25-2094,6,3,M02,13
J25-2094,6,4,M06,32
J25-2094,6,5,M05,21
J25-2094,6,6,M09,32
J25-2094,6,7,M08,89
J25-2094,6,8,M07,30
J25-2094,6,9,M04,55
J25-2095,4,0,M02,14
J25-2095,4,1,M00,6
J25-2095,4,2,M01,22
J25-2095,4,3,M05,61
J25-2095,4,4,M03,26
J25-2095,4,5,M04,69
J25-2095,4,6,M08,21
J25-2095,4,7,M07,49
J25-2095,4,8,M09,72
J25-2095,4,9,M06,53
J25-2096,3,0,M01,81
J25-2096,3,1,M02,95
J25-2096,3,2,M00,71
J25-2096,3,3,M04,99
J25-2096,3,4,M06,9
J25-2096,3,5,M08,52
J25-2096,3,6,M07,85
J25-2096,3,7,M03,98
J25-2096,3,8,M09,22
J25-2096,3,9,M05,43
J25-2097,1,0,M00,43
J25-2097,1,1,M02,90
J25-2097,1,2,M04,75
J25-2097,1,3,M09,11
J25-2097,1,4,M03,69
J25-2097,1,5,M01,28
J25-2097,1,6,M06,46
J25-2097,1,7,M05,46
J25-2097,1,8,M07,72
J25-2097,1,9,M08,30
J25-2098,8,0,M00,76
J25-2098,8,1,M01,69
J25-2098,8,2,M03,76
J25-2098,8,3,M05,51
J25-2098,8,4,M02,85
J25-2098,8,5,M09,11
J25-2098,8,6,M06,40
J25-2098,8,7,M07,89
J25-2098,8,8,M04,26
J25-2098,8,9,M08,74
J25-2099,0,0,M00,29
J25-2099,0,1,M01,78
J25-2099,0,2,M02,9
J25-2099,0,3,M03,36
J25-2099,0,4,M04,49
J25-2099,0,5,M05,11
J25-2099,0,6,M06,62
J25-2099,0,7,M07,56
J25-2099,0,8,M08,44
J25-2099,0,9,M09,21
J25-2100,5,0,M02,84
J25-2100,5,1,M01,2
J25-2100,5,2,M05,52
J25-2100,5,3,M03,95
J25-2100,5,4,M08,48
J25-2100,5,5,M09,72
J25-2100,5,6,M00,47
J25-2100,5,7,M06,65
J25-2100,5,8,M04,6
J25-2100,5,9,M07,25
J25-2101,0,0,M00,29
J25-2101,0,1,M01,78
J25-2101,0,2,M02,9
J25-2101,0,3,M03,36
J25-2101,0,4,M04,49
J25-2101,0,5,M05,11
J25-2101,0,6,M06,62
J25-2101,0,7,M07,56
J25-2101,0,8,M08,44
J25-2101,0,9,M09,21
J25-2102,2,0,M01,91
J25-2102,2,1,M00,85
J25-2102,2,2,M03,39
J25-2102,2,3,M02,74
J25-2102,2,4,M08,90
J25-2102,2,5,M05,10
J25-2102,2,6,M07,12
J25-2102,2,7,M06,89
J25-2102,2,8,M09,45
J25-2102,2,9,M04,33
J25-2103,8,0,M00,76
J25-2103,8,1,M01,69
J25-2103,8,2,M03,76
J25-2103,8,3,M05,51
J25-2103,8,4,M02,85
J25-2103,8,5,M09,11
J25-2103,8,6,M06,40
J25-2103,8,7,M07,89
J25-2103,8,8,M04,26
J25-2103,8,9,M08,74
J25-2104,9,0,M01,85
J25-2104,9,1,M00,13
J25-2104,9,2,M02,61
J25-2104,9,3,M06,7
J25-2104,9,4,M08,64
J25-2104,9,5,M09,76
J25-2104,9,6,M05,47
J25-2104,9,7,M03,52
J25-2104,9,8,M04,90
J25-2104,9,9,M07,45
J25-2105,7,0,M02,31
J25-2105,7,1,M00,86
J25-2105,7,2,M01,46
J25-2105,7,3,M05,74
J25-2105,7,4,M04,32
J25-2105,7,5,M06,88
J25-2105,7,6,M08,19
J25-2105,7,7,M09,48
J25-2105,7,8,M07,36
J25-2105,7,9,M03,79
J25-2106,4,0,M02,14
J25-2106,4,1,M00,6
J25-2106,4,2,M01,22
J25-2106,4,3,M05,61
J25-2106,4,4,M03,26
J25-2106,4,5,M04,69
J25-2106,4,6,M08,21
J25-2106,4,7,M07,49
J25-2106,4,8,M09,72
J25-2106,4,9,M06,53
J25-2107,6,0,M01,46
J25-2107,6,1,M00,37
J25-2107,6,2,M03,61
J25-2107,6,3,M02,13
J25-2107,6,4,M06,32
J25-2107,6,5,M05,21
J25-2107,6,6,M09,32
J25-2107,6,7,M08,89
J25-2107,6,8,M07,30
J25-2107,6,9,M04,55
J25-2108,1,0,M00,43
J25-2108,1,1,M02,90
J25-2108,1,2,M04,75
J25-2108,1,3,M09,11
J25-2108,1,4,M03,69
J25-2108,1,5,M01,28
J25-2108,1,6,M06,46
J25-2108,1,7,M05,46
J25-2108,1,8,M07,72
J25-2108,1,9,M08,30
J25-2109,3,0,M01,81
J25-2109,3,1,M02,95
J25-2109,3,2,M00,71
J25-2109,3,3,M04,99
J25-2109,3,4,M06,9
J25-2109,3,5,M08,52
J25-2109,3,6,M07,85
J25-2109,3,7,M03,98
J25-2109,3,8,M09,22
J25-2109,3,9,M05,43
J25-2110,3,0,M01,81
J25-2110,3,1,M02,95
J25-2110,3,2,M00,71
J25-2110,3,3,M04,99
J25-2110,3,4,M06,9
J25-2110,3,5,M08,52
J25-2110,3,6,M07,85
J25-2110,3,7,M03,98
J25-2110,3,8,M09,22
J25-2110,3,9,M05,43
J25-2111,1,0,M00,43
J25-2111,1,1,M02,90
J25-2111,1,2,M04,75
J25-2111,1,3,M09,11
J25-2111,1,4,M03,69
J25-2111,1,5,M01,28
J25-2111,1,6,M06,46
J25-2111,1,7,M05,46
J25-2111,1,8,M07,72
J25-2111,1,9,M08,30
J25-2112,9,0,M01,85
J25-2112,9,1,M00,13
J25-2112,9,2,M02,61
J25-2112,9,3,M06,7
J25-2112,9,4,M08,64
J25-2112,9,5,M09,76
J25-2112,9,6,M05,47
J25-2112,9,7,M03,52
J25-2112,9,8,M04,90
J25-2112,9,9,M07,45
J25-2113,7,0,M02,31
J25-2113,7,1,M00,86
J25-2113,7,2,M01,46
J25-2113,7,3,M05,74
J25-2113,7,4,M04,32
J25-2113,7,5,M06,88
J25-2113,7,6,M08,19
J25-2113,7,7,M09,48
J25-2113,7,8,M07,36
J25-2113,7,9,M03,79
J25-2114,5,0,M02,84
J25-2114,5,1,M01,2
J25-2114,5,2,M05,52
J25-2114,5,3,M03,95
J25-2114,5,4,M08,48
J25-2114,5,5,M09,72
J25-2114,5,6,M00,47
J25-2114,5,7,M06,65
J25-2114,5,8,M04,6
J25-2114,5,9,M07,25
J25-2115,4,0,M02,14
J25-2115,4,1,M00,6
J25-2115,4,2,M01,22
J25-2115,4,3,M05,61
J25-2115,4,4,M03,26
J25-2115,4,5,M04,69
J25-2115,4,6,M08,21
J25-2115,4,7,M07,49
J25-2115,4,8,M09,72
J25-2115,4,9,M06,53
J25-2116,8,0,M00,76
J25-2116,8,1,M01,69
J25-2116,8,2,M03,76
J25-2116,8,3,M05,51
J25-2116,8,4,M02,85
J25-2116,8,5,M09,11
J25-2116,8,6,M06,40
J25-2116,8,7,M07,89
J25-2116,8,8,M04,26
J25-2116,8,9,M08,74
J25-2117,2,0,M01,91
J25-2117,2,1,M00,85
J25-2117,2,2,M03,39
J25-2117,2,3,M02,74
J25-2117,2,4,M08,90
J25-2117,2,5,M05,10
J25-2117,2,6,M07,12
J25-2117,2,7,M06,89
J25-2117,2,8,M09,45
J25-2117,2,9,M04,33
J25-2118,0,0,M00,29
J25-2118,0,1,M01,78
J25-2118,0,2,M02,9
J25-2118,0,3,M03,36
J25-2118,0,4,M04,49
J25-2118,0,5,M05,11
J25-2118,0,6,M06,62
J25-2118,0,7,M07,56
J25-2118,0,8,M08,44
J25-2118,0,9,M09,21
J25-2119,6,0,M01,46
J25-2119,6,1,M00,37
J25-2119,6,2,M03,61
J25-2119,6,3,M02,13
J25-2119,6,4,M06,32
J25-2119,6,5,M05,21
J25-2119,6,6,M09,32
J25-2119,6,7,M08,89
J25-2119,6,8,M07,30
J25-2119,6,9,M04,55
J25-2120,1,0,M00,43
J25-2120,1,1,M02,90
J25-2120,1,2,M04,75
J25-2120,1,3,M09,11
J25-2120,1,4,M03,69
J25-2120,1,5,M01,28
J25-2120,1,6,M06,46
J25-2120,1,7,M05,46
J25-2120,1,8,M07,72
J25-2120,1,9,M08,30
J25-2121,7,0,M02,31
J25-2121,7,1,M00,86
J25-2121,7,2,M01,46
J25-2121,7,3,M05,74
J25-2121,7,4,M04,32
J25-2121,7,5,M06,88
J25-2121,7,6,M08,19
J25-2121,7,7,M09,48
J25-2121,7,8,M07,36
J25-2121,7,9,M03,79
J25-2122,0,0,M00,29
J25-2122,0,1,M01,78
J25-2122,0,2,M02,9
J25-2122,0,3,M03,36
J25-2122,0,4,M04,49
J25-2122,0,5,M05,11
J25-2122,0,6,M06,62
J25-2122,0,7,M07,56
J25-2122,0,8,M08,44
J25-2122,0,9,M09,21
J25-2123,4,0,M02,14
J25-2123,4,1,M00,6
J25-2123,4,2,M01,22
J25-2123,4,3,M05,61
J25-2123,4,4,M03,26
J25-2123,4,5,M04,69
J25-2123,4,6,M08,21
J25-2123,4,7,M07,49
J25-2123,4,8,M09,72
J25-2123,4,9,M06,53
J25-2124,9,0,M01,85
J25-2124,9,1,M00,13
J25-2124,9,2,M02,61
J25-2124,9,3,M06,7
J25-2124,9,4,M08,64
J25-2124,9,5,M09,76
J25-2124,9,6,M05,47
J25-2124,9,7,M03,52
J25-2124,9,8,M04,90
J25-2124,9,9,M07,45
J25-2125,2,0,M01,91
J25-2125,2,1,M00,85
J25-2125,2,2,M03,39
J25-2125,2,3,M02,74
J25-2125,2,4,M08,90
J25-2125,2,5,M05,10
J25-2125,2,6,M07,12
J25-2125,2,7,M06,89
J25-2125,2,8,M09,45
J25-2125,2,9,M04,33
J25-2126,3,0,M01,81
J25-2126,3,1,M02,95
J25-2126,3,2,M00,71
J25-2126,3,3,M04,99
J25-2126,3,4,M06,9
J25-2126,3,5,M08,52
J25-2126,3,6,M07,85
J25-2126,3,7,M03,98
J25-2126,3,8,M09,22
J25-2126,3,9,M05,43
J25-2127,6,0,M01,46
J25-2127,6,1,M00,37
J25-2127,6,2,M03,61
J25-2127,6,3,M02,13
J25-2127,6,4,M06,32
J25-2127,6,5,M05,21
J25-2127,6,6,M09,32
J25-2127,6,7,M08,89
J25-2127,6,8,M07,30
J25-2127,6,9,M04,55
J25-2128,8,0,M00,76
J25-2128,8,1,M01,69
J25-2128,8,2,M03,76
J25-2128,8,3,M05,51
J25-2128,8,4,M02,85
J25-2128,8,5,M09,11
J25-2128,8,6,M06,40
J25-2128,8,7,M07,89
J25-2128,8,8,M04,26
J25-2128,8,9,M08,74
J25-2129,5,0,M02,84
J25-2129,5,1,M01,2
J25-2129,5,2,M05,52
J25-2129,5,3,M03,95
J25-2129,5,4,M08,48
J25-2129,5,5,M09,72
J25-2129,5,6,M00,47
J25-2129,5,7,M06,65
J25-2129,5,8,M04,6
J25-2129,5,9,M07,25
J25-2130,7,0,M02,31
