Job,Routing_ID,Arrival,Ready Time,End,Job Processing Time,Deadline
J25-1892,9,134753,135360,137821.0,540,136430
J25-1893,5,134755,135360,137914.0,496,136714
J25-1894,6,134781,135360,137249.0,416,137442
J25-1895,0,134911,135360,137827.0,395,136620
J25-1896,8,134930,135360,137989.0,597,137165
J25-1897,2,134952,135360,137784.0,568,136643
J25-1898,3,134952,135360,137488.0,655,136871
J25-1899,1,134980,135360,137441.0,510,137071
J25-1900,3,135079,135360,137577.0,655,138251
J25-1901,5,135099,135360,137955.0,496,136515
J25-1902,7,135124,135360,137850.0,539,136982
J25-1903,6,135235,135360,137751.0,416,136571
J25-1904,4,135244,135360,138114.0,393,136594
J25-1905,1,135395,136800,138570.0,510,138714
J25-1906,2,135461,136800,138164.0,568,138580
J25-1907,8,135528,136800,138540.0,597,139188
J25-1908,0,135544,136800,138948.0,395,138536
J25-1909,9,135564,136800,138452.0,540,139014
J25-1910,3,135603,136800,138833.0,655,138354
J25-1911,4,135670,136800,139238.0,393,139475
J25-1912,2,135737,136800,138811.0,568,139500
J25-1913,9,135740,136800,138761.0,540,139441
J25-1914,0,135742,136800,139081.0,395,139367
J25-1915,6,135781,136800,138941.0,416,139765
J25-1916,7,135783,136800,139033.0,539,139678
J25-1917,5,135827,136800,138908.0,496,138564
J25-1918,1,135942,136800,138708.0,510,138913
J25-1919,8,135974,136800,139680.0,597,139028
J25-1920,9,136023,136800,139220.0,540,138682
J25-1921,2,136046,136800,139208.0,568,138526
J25-1922,8,136047,136800,140082.0,597,138306
J25-1923,1,136254,136800,138746.0,510,138662
J25-1924,3,136380,136800,139051.0,655,137893
J25-1925,6,136415,136800,139493.0,416,137758
J25-1926,4,136583,136800,139487.0,393,138870
J25-1927,7,136585,136800,139281.0,539,138560
J25-1928,0,136586,136800,139376.0,395,138917
J25-1929,5,136857,138240,139754.0,496,140147
J25-1930,9,136880,138240,140406.0,540,141494
J25-1931,1,137108,138240,139900.0,510,139780
J25-1932,7,137227,138240,140179.0,539,139629
J25-1933,2,137228,138240,139888.0,568,140264
J25-1934,4,137270,138240,140381.0,393,140655
J25-1935,3,137290,138240,140132.0,655,139545
J25-1936,0,137305,138240,140237.0,395,139606
J25-1937,6,137311,138240,140238.0,416,139623
J25-1938,5,137345,138240,140664.0,496,139996
J25-1939,8,137509,138240,140290.0,597,140614
J25-1940,4,137644,138240,140499.0,393,139884
J25-1941,5,137850,138240,140689.0,496,139627
J25-1942,3,137862,138240,140465.0,655,140884
J25-1943,1,137882,138240,140926.0,510,140106
J25-1944,8,137884,138240,140578.0,597,140873
J25-1945,2,137920,138240,140157.0,568,139525
J25-1946,0,138026,138240,140454.0,395,140331
J25-1947,7,138111,138240,140530.0,539,140817
J25-1948,9,138209,138240,140639.0,540,140735
J25-1949,6,138590,139680,141152.0,416,141529
J25-1950,1,138706,139680,141362.0,510,142110
J25-1951,8,138767,139680,141597.0,597,141819
J25-1952,6,138799,139680,141441.0,416,141651
J25-1953,5,138814,139680,141333.0,496,141435
J25-1954,9,139025,139680,141588.0,540,141966
J25-1955,3,139028,139680,141471.0,655,141421
J25-1956,0,139072,139680,141801.0,395,141909
J25-1957,7,139120,139680,141540.0,539,142735
J25-1958,4,139219,139680,141699.0,393,142806
J25-1959,2,139251,139680,141474.0,568,141690
J25-1960,1,139285,139680,141502.0,510,140974
J25-1961,7,139313,139680,141680.0,539,144188
J25-1962,4,139368,139680,141926.0,393,142591
J25-1963,3,139407,139680,141565.0,655,141228
J25-1964,9,139440,139680,141768.0,540,142351
J25-1965,2,139457,139680,141698.0,568,141351
J25-1966,5,139510,139680,141883.0,496,141825
J25-1967,6,139654,139680,141753.0,416,141285
J25-1968,8,139778,141120,142313.0,597,143991
J25-1969,0,139909,141120,142487.0,395,142643
J25-1970,8,139934,141120,142660.0,597,142530
J25-1971,1,140027,141120,142360.0,510,142952
J25-1972,4,140120,141120,142612.0,393,143657
J25-1973,6,140256,141120,141968.0,416,142746
J25-1974,9,140401,141120,142258.0,540,143251
J25-1975,3,140504,141120,142374.0,655,143035
J25-1976,2,140612,141120,142549.0,568,143496
J25-1977,0,140670,141120,142730.0,395,143199
J25-1978,5,140843,141120,142735.0,496,143072
J25-1979,7,140933,141120,142445.0,539,142567
J25-1980,4,141038,141120,142734.0,393,143169
J25-1981,9,141059,141120,142710.0,540,142033
J25-1982,1,141228,142560,144055.0,510,143987
J25-1983,2,141237,142560,143840.0,568,145084
J25-1984,0,141245,142560,144743.0,395,144580
J25-1985,8,141373,142560,144378.0,597,144898
J25-1986,5,141390,142560,143978.0,496,144650
J25-1987,3,141418,142560,144162.0,655,144681
J25-1988,7,141490,142560,144661.0,539,145118
J25-1989,6,141503,142560,144135.0,416,144431
J25-1990,3,141723,142560,144432.0,655,145112
J25-1991,2,141759,142560,144400.0,568,146404
J25-1992,5,141834,142560,144881.0,496,144178
J25-1993,0,141880,142560,144915.0,395,143969
J25-1994,1,142107,142560,144156.0,510,145080
J25-1995,8,142159,142560,145084.0,597,143990
J25-1996,6,142169,142560,144730.0,416,144103
J25-1997,7,142204,142560,144924.0,539,144394
J25-1998,9,142278,142560,144553.0,540,144220
J25-1999,4,142296,142560,144597.0,393,145094
J25-2000,1,142317,142560,144408.0,510,143675
J25-2001,3,142383,142560,144620.0,655,145378
J25-2002,7,142452,142560,145100.0,539,145183
J25-2003,8,142570,144000,145319.0,597,145455
J25-2004,0,142697,144000,145522.0,395,146210
J25-2005,5,142782,144000,145801.0,496,146812
J25-2006,4,142893,144000,145858.0,393,145723
J25-2007,2,142932,144000,145112.0,568,146103
J25-2008,9,143076,144000,145591.0,540,146761
J25-2009,6,143101,144000,144978.0,416,146513
J25-2010,0,143103,144000,145642.0,395,146349
J25-2011,1,143166,144000,145368.0,510,145489
J25-2012,2,143294,144000,145577.0,568,145949
J25-2013,3,143415,144000,145707.0,655,145638
J25-2014,4,143440,144000,145975.0,393,146753
J25-2015,5,143598,144000,146113.0,496,145390
J25-2016,6,143735,144000,145701.0,416,146128
J25-2017,7,143847,144000,145735.0,539,145334
J25-2018,8,143850,144000,145966.0,597,145682
J25-2019,9,143905,144000,145911.0,540,145513
J25-2020,8,144111,145440,146915.0,597,146972
J25-2021,3,144144,145440,147113.0,655,146666
J25-2022,6,144269,145440,146413.0,416,147589
J25-2023,2,144411,145440,146675.0,568,147314
J25-2024,5,144460,145440,147190.0,496,147730
J25-2025,1,144521,145440,146997.0,510,147412
J25-2026,7,144614,145440,147203.0,539,146860
J25-2027,4,144694,145440,147379.0,393,148933
J25-2028,0,144701,145440,146862.0,395,148187
J25-2029,9,144705,145440,147165.0,540,147243
J25-2030,2,144718,145440,147575.0,568,147030
J25-2031,7,144816,145440,147551.0,539,147083
J25-2032,4,144886,145440,147489.0,393,148376
J25-2033,0,144933,145440,147088.0,395,148163
J25-2034,5,144947,145440,147381.0,496,148261
J25-2035,1,145009,145440,147292.0,510,148256
J25-2036,3,145124,145440,147185.0,655,147052
J25-2037,6,145185,145440,147466.0,416,146678
J25-2038,9,145195,145440,147356.0,540,146849
J25-2039,8,145228,145440,147730.0,597,147164
J25-2040,7,145333,145440,147630.0,539,147564
J25-2041,6,145392,145440,147630.0,416,147055
J25-2042,0,145482,146880,148712.0,395,148193
J25-2043,1,145553,146880,148514.0,510,148606
J25-2044,2,145568,146880,148048.0,568,148836
J25-2045,9,145634,146880,148783.0,540,150173
J25-2046,3,145701,146880,148617.0,655,148853
J25-2047,4,145779,146880,148883.0,393,148591
J25-2048,8,145785,146880,148465.0,597,148785
J25-2049,5,145813,146880,148441.0,496,149166
J25-2050,7,145913,146880,148841.0,539,148591
J25-2051,3,145930,146880,148723.0,655,148247
J25-2052,8,145966,146880,149286.0,597,149492
J25-2053,6,146005,146880,148158.0,416,148392
J25-2054,1,146184,146880,148565.0,510,148371
J25-2055,4,146214,146880,149038.0,393,149254
J25-2056,2,146237,146880,148998.0,568,148498
J25-2057,9,146253,146880,149047.0,540,150073
J25-2058,5,146269,146880,148864.0,496,148742
J25-2059,0,146295,146880,148904.0,395,148378
J25-2060,9,146401,146880,149092.0,540,148359
J25-2061,8,146409,146880,149550.0,597,148725
J25-2062,1,146804,146880,148615.0,510,149976
J25-2063,5,146971,148320,149644.0,496,150009
J25-2064,0,147109,148320,150141.0,395,150637
J25-2065,3,147316,148320,149743.0,655,149689
J25-2066,2,147382,148320,150086.0,568,150179
J25-2067,6,147511,148320,150208.0,416,149543
J25-2068,4,147531,148320,150096.0,393,149765
J25-2069,7,147588,148320,150193.0,539,150847
J25-2070,3,147665,148320,149925.0,655,150343
J25-2071,8,147690,148320,150186.0,597,149583
J25-2072,0,147705,148320,150265.0,395,150636
J25-2073,7,147721,148320,150345.0,539,151142
J25-2074,9,147824,148320,149989.0,540,150335
J25-2075,4,147845,148320,150440.0,393,150849
J25-2076,2,147877,148320,150153.0,568,150944
J25-2077,1,147924,148320,150007.0,510,149460
J25-2078,6,147978,148320,150344.0,416,150163
J25-2079,5,148077,148320,150340.0,496,151020
J25-2080,3,148239,148320,150118.0,655,150118
J25-2081,8,148441,149760,151249.0,597,152621
J25-2082,4,148468,149760,151754.0,393,152198
J25-2083,0,148480,149760,151631.0,395,152077
J25-2084,5,148489,149760,151083.0,496,151051
J25-2085,7,148538,149760,151561.0,539,152243
J25-2086,9,148626,149760,151272.0,540,151332
J25-2087,6,148698,149760,150811.0,416,151168
J25-2088,2,148822,149760,151659.0,568,151067
J25-2089,1,148836,149760,151279.0,510,150670
J25-2090,5,148908,149760,151486.0,496,151239
J25-2091,2,149003,149760,151793.0,568,152248
J25-2092,9,149017,149760,151567.0,540,152079
J25-2093,7,149056,149760,151640.0,539,153131
J25-2094,6,149061,149760,151955.0,416,151774
J25-2095,4,149069,149760,151903.0,393,150975
J25-2096,3,149156,149760,151621.0,655,151603
J25-2097,1,149195,149760,151397.0,510,151769
J25-2098,8,149281,149760,151834.0,597,151341
J25-2099,0,149314,149760,151778.0,395,156066
J25-2100,5,149347,149760,152001.0,496,151516
J25-2101,0,149642,149760,151899.0,395,152116
J25-2102,2,149800,151200,152446.0,568,153824
J25-2103,8,149903,151200,152866.0,597,153196
J25-2104,9,149925,151200,153084.0,540,153447
J25-2105,7,149945,151200,152695.0,539,153550
J25-2106,4,149995,151200,153037.0,393,152703
J25-2107,6,150004,151200,152501.0,416,152400
J25-2108,1,150119,151200,152718.0,510,152714
J25-2109,3,150235,151200,152871.0,655,152653
J25-2110,3,150239,151200,152955.0,655,152903
J25-2111,1,150392,151200,153143.0,510,152496
J25-2112,9,150574,151200,153379.0,540,153660
J25-2113,7,150594,151200,153308.0,539,152640
J25-2114,5,150605,151200,153109.0,496,154068
J25-2115,4,150674,151200,153459.0,393,153156
J25-2116,8,150745,151200,153113.0,597,153523
J25-2117,2,150749,151200,153361.0,568,152906
J25-2118,0,150941,151200,153064.0,395,153991
J25-2119,6,151018,151200,153515.0,416,153971
J25-2120,1,151045,151200,153237.0,510,153378
J25-2121,7,151096,151200,153761.0,539,154322
J25-2122,0,151147,151200,153459.0,395,153843
J25-2123,4,151250,152640,154322.0,393,154586
J25-2124,9,151418,152640,153705.0,540,154770
J25-2125,2,151566,152640,153693.0,568,153575
J25-2126,3,151654,152640,154019.0,655,154023
J25-2127,6,151688,152640,153879.0,416,153904
J25-2128,8,151754,152640,153906.0,597,154797
J25-2129,5,151795,152640,154054.0,496,154857
J25-2130,7,151841,152640,154235.0,539,154370
J25-2131,0,151843,152640,154175.0,395,155054
J25-2132,4,151901,152640,154422.0,393,154122
J25-2133,3,151917,152640,154240.0,655,155023
J25-2134,1,152075,152640,153984.0,510,154534
J25-2135,2,152147,152640,154241.0,568,154113
J25-2136,8,152306,152640,154348.0,597,155461
J25-2137,9,152447,152640,154342.0,540,157291
J25-2138,5,152507,152640,154367.0,496,154120
J25-2139,6,152642,154080,154885.0,416,155847
J25-2140,7,152658,154080,155850.0,539,156805
J25-2141,0,152700,154080,155941.0,395,155886
J25-2142,6,152714,154080,155178.0,416,156178
J25-2143,5,152771,154080,155735.0,496,155883
J25-2144,2,152808,154080,155211.0,568,156688
J25-2145,1,152828,154080,155643.0,510,155567
J25-2146,8,152870,154080,155717.0,597,156426
J25-2147,3,152920,154080,155689.0,655,156569
J25-2148,4,153203,154080,155840.0,393,156473
J25-2149,9,153248,154080,155969.0,540,155496
J25-2150,9,153323,154080,156070.0,540,155234
J25-2151,0,153465,154080,156090.0,395,156573
J25-2152,8,153494,154080,156376.0,597,155649
J25-2153,1,153582,154080,155747.0,510,155279
J25-2154,2,153647,154080,156072.0,568,155835
J25-2155,4,153727,154080,156047.0,393,156377
J25-2156,3,153844,154080,155758.0,655,155129
J25-2157,5,153944,154080,156125.0,496,155726
J25-2158,7,154010,154080,156003.0,539,157405
J25-2159,6,154058,154080,156202.0,416,155474
J25-2160,2,154203,155520,156647.0,568,156830
J25-2161,0,154358,155520,157140.0,395,157094
J25-2162,4,154584,155520,157425.0,393,157529
J25-2163,6,154719,155520,156614.0,416,157656
J25-2164,7,154814,155520,157093.0,539,157899
J25-2165,5,154816,155520,157251.0,496,157119
J25-2166,3,154837,155520,157017.0,655,156901
J25-2167,9,154870,155520,157226.0,540,157234
J25-2168,8,154929,155520,157203.0,597,159426
J25-2169,1,154945,155520,157024.0,510,157807
J25-2170,1,154969,155520,157075.0,510,157660
J25-2171,6,155151,155520,157236.0,416,156664
J25-2172,4,155187,155520,157497.0,393,157218
J25-2173,9,155350,155520,157483.0,540,156725
J25-2174,5,155382,155520,157508.0,496,158174
J25-2175,8,155393,155520,157538.0,597,157674
J25-2176,2,155480,155520,157282.0,568,157039
J25-2177,7,155517,155520,157230.0,539,156844
J25-2178,0,155647,156960,158864.0,395,158809
J25-2179,3,155716,156960,158501.0,655,158125
J25-2180,4,155835,156960,158896.0,393,159877
J25-2181,7,155927,156960,158935.0,539,158535
J25-2182,2,155942,156960,158206.0,568,159234
J25-2183,1,156015,156960,158477.0,510,158669
J25-2184,6,156041,156960,158173.0,416,159517
J25-2185,3,156465,156960,158661.0,655,158461
J25-2186,0,156482,156960,158977.0,395,158676
J25-2187,5,156497,156960,159018.0,496,158271
J25-2188,9,156527,156960,158993.0,540,158192
J25-2189,8,156536,156960,158703.0,597,158904
J25-2190,8,156576,156960,159224.0,597,159673
J25-2191,5,156577,156960,159132.0,496,160166
J25-2192,3,156595,156960,158771.0,655,158740
J25-2193,7,156620,156960,159027.0,539,160044
J25-2194,2,156629,156960,158739.0,568,159042
J25-2195,4,156771,156960,159024.0,393,160459
J25-2196,6,156782,156960,158684.0,416,158621
J25-2197,1,156817,156960,158733.0,510,160024
J25-2198,9,156962,158400,159513.0,540,159828
J25-2199,0,156983,158400,160036.0,395,160435
J25-2200,7,157093,158400,160631.0,539,160371
J25-2201,3,157096,158400,160325.0,655,159581
J25-2202,6,157189,158400,159622.0,416,159783
J25-2203,0,157209,158400,160080.0,395,162376
J25-2204,9,157299,158400,160036.0,540,159862
J25-2205,4,157306,158400,160770.0,393,160242
J25-2206,8,157401,158400,160181.0,597,160590
J25-2207,1,157511,158400,160338.0,510,159677
J25-2208,5,157563,158400,160759.0,496,160937
J25-2209,2,157850,158400,159753.0,568,160045
J25-2210,6,157885,158400,159808.0,416,159912
J25-2211,4,157892,158400,161008.0,393,160172
J25-2212,0,157896,158400,160569.0,395,159534
J25-2213,3,157967,158400,160433.0,655,159784
J25-2214,2,158043,158400,160552.0,568,159983
J25-2215,1,158122,158400,160403.0,510,159514
J25-2216,9,158126,158400,160448.0,540,159848
J25-2217,8,158156,158400,160984.0,597,160690
J25-2218,5,158187,158400,160962.0,496,161145
J25-2219,7,158240,158400,161112.0,539,160524
J25-2220,0,158266,158400,160738.0,395,160839
J25-2221,9,158371,158400,160925.0,540,160652
J25-2222,6,158376,158400,160613.0,416,160509
J25-2223,4,158451,159840,161435.0,393,162308
J25-2224,2,158464,159840,161261.0,568,161411
J25-2225,3,158558,159840,161446.0,655,161190
J25-2226,8,158595,159840,161240.0,597,164131
J25-2227,1,158625,159840,160910.0,510,161271
J25-2228,5,158691,159840,161472.0,496,161562
J25-2229,7,158799,159840,161191.0,539,162444
J25-2230,1,158953,159840,161409.0,510,161577
J25-2231,8,159273,159840,161661.0,597,161711
J25-2232,0,159399,159840,161590.0,395,161064
J25-2233,2,159418,159840,161620.0,568,161180
J25-2234,6,159751,159840,161675.0,416,161228
J25-2235,7,159764,159840,161399.0,539,162396
J25-2236,5,159945,161280,162615.0,496,163172
J25-2237,4,159991,161280,163004.0,393,163193
J25-2238,9,160009,161280,162505.0,540,162936
J25-2239,3,160032,161280,162520.0,655,163222
J25-2240,6,160046,161280,162056.0,416,162601
J25-2241,4,160098,161280,163141.0,393,163323
J25-2242,9,160375,161280,162921.0,540,163107
J25-2243,8,160394,161280,162512.0,597,163127
J25-2244,1,160630,161280,162729.0,510,163174
J25-2245,0,160722,161280,162915.0,395,163003
J25-2246,3,160795,161280,162769.0,655,163143
J25-2247,5,160941,161280,162946.0,496,162567
J25-2248,7,160942,161280,162881.0,539,163535
J25-2249,2,161065,161280,162927.0,568,164150
J25-2250,0,161151,161280,163116.0,395,164032
J25-2251,3,161208,161280,162885.0,655,162750
J25-2252,7,161219,161280,162960.0,539,163228
J25-2253,8,161256,161280,163375.0,597,163384
J25-2254,6,161306,162720,163322.0,416,164268
J25-2255,9,161337,162720,163726.0,540,165241
J25-2256,2,161342,162720,164052.0,568,164325
J25-2257,4,161529,162720,164200.0,393,165379
J25-2258,5,161734,162720,164302.0,496,164411
J25-2259,1,161849,162720,163925.0,510,164358
J25-2260,7,161918,162720,164173.0,539,164608
J25-2261,8,162017,162720,164332.0,597,165522
J25-2262,0,162060,162720,164423.0,395,164744
J25-2263,4,162114,162720,164268.0,393,163921
J25-2264,9,162114,162720,164277.0,540,164252
J25-2265,2,162184,162720,164293.0,568,165266
J25-2266,6,162223,162720,164019.0,416,163882
J25-2267,3,162343,162720,163974.0,655,164644
J25-2268,1,162684,162720,164027.0,510,164677
J25-2269,5,162786,164160,165797.0,496,166455
J25-2270,4,162855,164160,166080.0,393,167323
J25-2271,6,162986,164160,165122.0,416,167016
J25-2272,8,163074,164160,165627.0,597,165453
J25-2273,7,163129,164160,165921.0,539,166843
J25-2274,9,163249,164160,165679.0,540,165941
J25-2275,0,163252,164160,165955.0,395,165597
J25-2276,5,163308,164160,165927.0,496,167079
J25-2277,3,163372,164160,165736.0,655,165709
J25-2278,2,163403,164160,165633.0,568,166950
J25-2279,1,163417,164160,165657.0,510,165370
J25-2280,8,163443,164160,166368.0,597,165287
J25-2281,1,163461,164160,165773.0,510,166875
J25-2282,6,163530,164160,165510.0,416,165556
J25-2283,2,163587,164160,166030.0,568,166545
J25-2284,5,163665,164160,166227.0,496,165579
J25-2285,3,163727,164160,165932.0,655,165842
J25-2286,0,163731,164160,166133.0,395,165762
J25-2287,9,163900,164160,166113.0,540,166312
J25-2288,7,164005,164160,166091.0,539,166609
J25-2289,4,164084,164160,166208.0,393,166337
J25-2290,9,164305,165600,166791.0,540,166677
J25-2291,4,164330,165600,167166.0,393,167482
J25-2292,7,164350,165600,166947.0,539,167520
J25-2293,2,164361,165600,166493.0,568,167153
J25-2294,8,164477,165600,166731.0,597,167304
J25-2295,1,164507,165600,166780.0,510,167318
J25-2296,3,164699,165600,166933.0,655,168615
J25-2297,0,164719,165600,166955.0,395,168034
J25-2298,5,164839,165600,167139.0,496,167373
J25-2299,6,165120,165600,166919.0,416,167723
J25-2300,8,165211,165600,167214.0,597,166845
J25-2301,0,165222,165600,167041.0,395,167195
J25-2302,9,165378,165600,167184.0,540,166543
J25-2303,6,165427,165600,167070.0,416,167362
J25-2304,3,165730,167040,168333.0,655,169768
J25-2305,2,165835,167040,168450.0,568,169035
J25-2306,5,165998,167040,167994.0,496,168931
J25-2307,1,166064,167040,168316.0,510,169502
J25-2308,7,166081,167040,168525.0,539,169909
J25-2309,4,166107,167040,168602.0,393,169113
J25-2310,2,166194,167040,168562.0,568,168795
J25-2311,7,166225,167040,168699.0,539,169035
J25-2312,6,166388,167040,168417.0,416,168271
J25-2313,1,166538,167040,168367.0,510,168991
J25-2314,5,166583,167040,168746.0,496,168342
J25-2315,3,166614,167040,168448.0,655,168276
